Country,Total Competitions,Total Datasets,Total Codes,Total Discussions,Highest Rank,Current Rank,Current Level
"Kochi, Kerala, India",17,12,38,947,18,NA,Notebooks Grandmaster
"Morjim, Goa, India",2,2,22,422,193,NA,Notebooks Master
NA,10,4,26,343,146,NA,Notebooks Master
"Bengaluru, Karnataka, India",32,15,69,910,20,NA,Notebooks Master
"London, England, United Kingdom",88,3,237,"1,736",6,NA,Discussion Grandmaster
"Bengaluru, Karnataka, India",34,1,4,269,NA,NA,Competitions Master
"Pau, Nouvelle-Aquitaine, France",21,15,75,259,124,NA,Notebooks Expert
"Berlin, Berlin, Germany",16,1,5,244,NA,NA,Competitions Expert
"Tokyo, Tokyo, Japan",38,1,2,154,NA,NA,Competitions Master
,6,2,11,117,316,NA,Notebooks Expert
"Parma, Emilia-Romagna, Italy",NA,NA,19,710,133,NA,Notebooks Master
"Majitar, Sikkim, India",5,5,50,714,56,NA,Notebooks Master
"Budapest, Hungary",12,3,10,158,725,NA,Datasets Expert
"Mumbai, Maharashtra, India",20,4,16,313,1523,NA,Notebooks Expert
"Moscow, Russia",20,6,15,237,1920,NA,Competitions Expert
"Karachi, Sindh, Pakistan",NA,1,4,270,NA,NA,Discussion Expert
"Kolkata, West Bengal, India",26,8,20,144,504,NA,Competitions Master
"Moscow, Russia",15,2,7,119,1030,NA,Competitions Expert
"Buenos Aires, Buenos Aires, Argentina",18,79,56,286,6,NA,Notebooks Grandmaster
"İstanbul, İstanbul, Turkey",29,70,25,419,44,NA,Notebooks Grandmaster
"Daejeon, Daejeon, South Korea",9,5,27,277,481,NA,Datasets Expert
"Istanbul, Istanbul, Turkey",33,5,9,522,541,NA,Competitions Grandmaster
"Bhopal, Madhya Pradesh, India",11,19,9,443,669,NA,Datasets Expert
"Pune, Maharashtra, India",14,1,20,401,338,NA,Notebooks Expert
NA,83,12,96,453,178,NA,Competitions Master
"Hope, Tasman, New Zealand",3,NA,12,489,1046,NA,Notebooks Expert
"Islamabad, Islamabad Capital Territory, Pakistan",1,4,12,224,1036,NA,Datasets Expert
"Bengaluru, Karnataka, India",17,NA,13,"1,001",104,NA,Discussion Grandmaster
"San Francisco, California, United States",10,9,6,336,1059,NA,Datasets Expert
"Mansoura, Dakahlia Governorate, Egypt",NA,3,5,375,NA,1510,Datasets Expert
"Charlottesville, Virginia, United States",5,NA,NA,102,NA,NA,Competitions Master
"Amsterdam, North Holland, Netherlands",49,14,91,687,21,NA,Notebooks Grandmaster
"Bengaluru, Karnataka, India",6,3,34,528,149,NA,Notebooks Master
"Tel Aviv-Yafo, Tel Aviv District, Israel",19,10,10,476,119,NA,Competitions Grandmaster
"California, United States",60,4,18,477,32,NA,Competitions Grandmaster
"Chennai, Tamil Nadu, India",5,8,15,287,415,NA,Datasets Expert
"New York, New York, United States",32,122,21,593,968,NA,Competitions Master
"Tokyo, Tokyo, Japan",35,78,10,291,452,NA,Competitions Master
"Singapore, Singapore",11,20,17,73,NA,NA,Competitions Master
"Andijan, Andijan region, Uzbekistan",3,NA,21,280,55,NA,Notebooks Master
"Kafr El-Shaikh, Gharbia Governorate, Egypt",1,6,32,659,273,NA,Notebooks Master
"Mumbai, Maharashtra, India",1,45,45,311,172,NA,Notebooks Master
"San Francisco, California, United States",21,21,134,575,2005,NA,Datasets Expert
"Hudson, Florida, United States",33,1,3,196,NA,NA,Competitions Master
"İstanbul, İstanbul, Turkey",1,1,33,312,867,NA,Notebooks Expert
"Lahore, Punjab, Pakistan",17,18,76,565,150,NA,Notebooks Master
"Boston, Massachusetts, United States",9,NA,15,220,544,NA,Competitions Master
"Hyderabad, Telangana, India",2,30,64,630,109,NA,Notebooks Master
"Atlanta, Georgia, United States",20,24,27,264,702,NA,Competitions Expert
"Malmö, Skåne County, Sweden",4,NA,6,117,NA,NA,Discussion Expert
"Beijing, Beijing, China",59,30,35,92,901,NA,Competitions Grandmaster
"Neemrana, Rajasthan, India",NA,1,18,900,99,NA,Notebooks Master
"Bengaluru, Karnataka, India",10,9,26,437,82,NA,Notebooks Master
"Moscow, Russia",9,39,17,145,260,NA,Notebooks Master
"Dubai, Dubai, United Arab Emirates",13,NA,17,145,749,NA,Notebooks Expert
"Yokohama, Kanagawa, Japan",23,5,7,121,487,NA,Competitions Master
"Amaravati, Andhra Pradesh, India",1,6,15,379,481,NA,Datasets Expert
"Prague, Prague, Czechia",6,NA,2,264,NA,NA,Competitions Master
"Nakhon Ratchasima, Thailand",31,80,35,838,38,NA,Notebooks Master
"Basavakalyan, Karnataka, India",1,NA,10,248,646,NA,Notebooks Expert
"İstanbul, İstanbul, Turkey",NA,5,9,266,777,NA,Datasets Expert
"Acapulco, Guerrero, Mexico",11,1,14,448,1147,NA,Competitions Expert
"Bengaluru, Karnataka, India",NA,16,33,547,236,NA,Notebooks Expert
"Mumbai, Maharashtra, India",NA,6,11,370,297,NA,Notebooks Master
"Madrid, Community of Madrid, Spain",32,NA,10,168,2276,NA,Competitions Expert
"Cleveland, Ohio, United States",6,NA,2,133,NA,NA,Competitions Master
"Jaipur, Rajasthan, India",1,1,8,395,648,NA,Notebooks Expert
"Brisbane, Queensland, Australia",12,10,1,158,NA,NA,Competitions Grandmaster
"İstanbul, İstanbul, Turkey",20,5,19,114,226,NA,Notebooks Master
"Hoboken, New Jersey, United States",35,3,33,261,257,NA,Notebooks Master
"Akhisar, Manisa, Turkey",NA,NA,7,443,734,NA,Notebooks Expert
"Karachi, Sindh, Pakistan",NA,NA,NA,425,NA,NA,Discussion Expert
"Bad Berka, Thuringia, Germany",4,5,NA,194,NA,NA,Competitions Expert
"Dresden, Saxony, Germany",14,4,5,649,2934,NA,Notebooks Expert
"Saint Petersburg, Russia",17,3,6,114,NA,NA,Competitions Grandmaster
"London, England, United Kingdom",14,5,116,581,139,NA,Competitions Expert
"Tokyo, Tokyo, Japan",12,NA,8,179,130,NA,Competitions Master
NA,2,1,6,592,NA,NA,Discussion Expert
NA,24,1,12,101,279,NA,Competitions Master
"Cincinnati, Ohio, United States",9,NA,5,319,NA,NA,Competitions Master
"İzmir, İzmir, Turkey",8,1,10,376,250,NA,Notebooks Expert
"Malappuram, Kerala, India",56,79,17,595,1831,NA,Competitions Master
"Tainan, Tainan City, Taiwan",3,1,7,135,506,NA,Notebooks Expert
"Basel, Basel City, Switzerland",14,3,15,390,279,NA,Competitions Expert
"Overland Park, Kansas, United States",8,4,36,263,116,NA,Notebooks Master
"Kolkata, West Bengal, India",14,10,38,370,223,NA,Competitions Expert
"Pune, Maharashtra, India",37,20,34,385,58,NA,Notebooks Master
"Gurugram, Haryana, India",9,25,43,908,NA,14,Notebooks Grandmaster
"Noida, Uttar Pradesh, India",17,6,20,720,174,NA,Notebooks Master
"London, England, United Kingdom",26,6,30,187,520,NA,Notebooks Expert
"Cairo, Cairo Governorate, Egypt",52,7,7,302,684,NA,Competitions Expert
"Bizerte, Bizerte, Tunisia",34,5,27,498,82,NA,Notebooks Master
"Tokyo, Tokyo, Japan",19,18,13,216,669,NA,Competitions Master
"Los Angeles, California, United States",13,11,11,261,250,NA,Datasets Master
"Burhanpur, Madhya Pradesh, India",1,4,29,293,485,NA,Datasets Expert
"Windsor, Ontario, Canada",1,86,56,797,314,NA,Datasets Expert
"Seongnam-si, Gyeonggi-do, South Korea",47,NA,40,558,36,NA,Competitions Grandmaster
"Ludhiana, Punjab, India",NA,6,5,254,1077,NA,Datasets Expert
NA,NA,NA,5,305,1467,NA,Notebooks Expert
NA,25,5,6,346,NA,NA,Competitions Expert
"Paris, Île-de-France, France",137,20,29,435,152,NA,Notebooks Master
"Berlin, Berlin, Germany",26,6,22,222,324,NA,Competitions Master
"Baku, Azerbaijan",NA,14,13,463,221,NA,Notebooks Master
"Jakarta, Jakarta, Indonesia",11,3,17,285,705,NA,Notebooks Expert
"Dhaka, Dhaka Division, Bangladesh",13,21,73,810,87,NA,Notebooks Master
"Nagano, Nagano, Japan",12,20,20,315,161,NA,Competitions Master
"Bahawalpur, Punjab, Pakistan",NA,4,10,146,534,NA,Datasets Expert
"Hanoi, Hanoi, Vietnam",78,7,2,95,NA,NA,Competitions Grandmaster
"Des Moines, Iowa, United States",12,3,13,230,685,NA,Notebooks Expert
"İzmir, İzmir, Turkey",NA,1,17,641,249,NA,Notebooks Master
"İstanbul, İstanbul, Turkey",NA,NA,17,817,147,NA,Notebooks Master
"Hong Kong, Hong Kong",32,3,13,372,145,NA,Competitions Master
"Knoxville, Tennessee, United States",31,6,88,344,138,NA,Notebooks Master
"Sunnyvale, California, United States",26,5,14,472,359,NA,Competitions Grandmaster
"Pune, Maharashtra, India",27,141,67,246,1035,NA,Competitions Expert
"Rome, Lazio, Italy",46,18,40,180,248,NA,Competitions Master
"Beijing, Beijing, China",45,NA,NA,101,NA,NA,Competitions Master
"Kharkiv, Kharkiv Oblast, Ukraine",44,5,55,421,8,NA,Notebooks Grandmaster
"Suwon-si, Gyeonggi-do, South Korea",25,7,NA,192,NA,NA,Competitions Master
"London, England, United Kingdom",8,5,6,195,NA,NA,Competitions Master
"Kanpur, Uttar Pradesh, India",13,7,27,777,142,NA,Notebooks Master
"Prague, Prague, Czechia",18,12,66,197,82,NA,Notebooks Master
"Kayseri, Kayseri, Turkey",1,NA,11,296,321,NA,Notebooks Master
"Alexandria, Alexandria Governorate, Egypt",1,3,8,365,528,NA,Datasets Expert
"Kyiv, Ukraine",48,1,35,156,635,NA,Competitions Master
"Dubai, Dubai, United Arab Emirates",17,38,31,266,5,NA,Notebooks Grandmaster
"Tel Aviv-Yafo, Tel Aviv District, Israel",NA,4,10,397,381,NA,Datasets Expert
"Hamburg, Hamburg, Germany",55,8,8,93,484,NA,Competitions Master
"Prague, Prague, Czechia",NA,1,10,685,264,NA,Notebooks Expert
Taiwan,70,16,15,143,266,NA,Competitions Master
"Strasbourg, Grand Est, France",15,NA,4,143,NA,NA,Competitions Master
,NA,NA,4,200,NA,NA,Discussion Expert
NA,15,4,10,180,839,NA,Datasets Expert
"Manila, Metro Manila, Philippines",NA,21,35,273,593,NA,Datasets Expert
"Chennai, Tamil Nadu, India",2,6,20,429,352,NA,Datasets Expert
"Seoul, Seoul, South Korea",NA,8,39,215,355,NA,Datasets Expert
"Alicante, Valencian Community, Spain",28,NA,1,475,NA,NA,Competitions Master
"Amsterdam, North Holland, Netherlands",8,1,46,131,24,NA,Competitions Expert
"Vinnytsia, Vinnytsia Oblast, Ukraine",66,19,162,542,10,NA,Notebooks Grandmaster
"Osaka, Osaka, Japan",28,16,16,130,NA,NA,Competitions Master
"Chongqing, Chongqing, China",9,10,10,205,425,NA,Competitions Master
"Tokyo, Tokyo, Japan",16,17,41,623,22,NA,Notebooks Grandmaster
"Jamnagar, Gujarat, India",15,8,22,226,550,NA,Datasets Expert
"San Francisco, California, United States",70,1,3,424,NA,NA,Competitions Grandmaster
"New Delhi, Delhi, India",36,25,12,223,283,NA,Competitions Master
"Calgary, Alberta, Canada",12,8,10,284,360,NA,Competitions Expert
"Faisalabad, Punjab, Pakistan",NA,NA,8,315,NA,644,Notebooks Expert
"Dublin, County Dublin, Ireland",43,20,39,284,5,NA,Competitions Grandmaster
"Yokohama, Kanagawa, Japan",97,NA,4,125,NA,NA,Competitions Grandmaster
"Ottawa, Ontario, Canada",14,NA,24,239,300,NA,Notebooks Expert
"Tunis, Tunis, Tunisia",1,13,18,160,698,NA,Datasets Expert
"Gelderland, Netherlands",45,9,16,477,150,NA,Competitions Expert
"Vinnytsia, Vinnytsia Oblast, Ukraine",34,9,35,412,13,NA,Notebooks Grandmaster
"Jaipur, Rajasthan, India",3,30,7,306,925,NA,Datasets Grandmaster
"Winnipeg, Manitoba, Canada",14,10,44,327,310,NA,Datasets Expert
"Kaithal, Haryana, India",3,3,19,305,139,NA,Notebooks Master
NA,57,1,20,272,197,NA,Notebooks Master
"Zhoushan, Zhejiang, China",24,24,11,143,217,NA,Competitions Master
"Nizhny Novgorod, Nizhny Novgorod Oblast, Russia",NA,NA,2,271,NA,NA,Discussion Expert
"Moscow, Russia",55,4,6,278,157,NA,Competitions Master
"Ahmedabad, Gujarat, India",16,1,13,489,403,NA,Notebooks Expert
NA,NA,9,72,498,397,NA,Datasets Expert
"Dubai, Dubai, United Arab Emirates",3,12,27,250,625,NA,Datasets Expert
"London, England, United Kingdom",28,1,22,179,437,NA,Competitions Expert
NA,5,NA,18,128,681,NA,Notebooks Expert
"Kolkata, West Bengal, India",49,3,10,188,NA,NA,Competitions Master
"Brussels, Brussels, Belgium",3,1,15,124,717,NA,Notebooks Expert
"Kyiv, Ukraine",39,8,22,268,NA,NA,Competitions Grandmaster
"Taipei, Taiwan",42,2,6,172,486,NA,Competitions Grandmaster
NA,NA,3,19,"1,680",42,NA,Notebooks Grandmaster
"Vancouver, British Columbia, Canada",6,NA,13,354,62,NA,Notebooks Master
"Kochi, Kerala, India",37,16,39,553,281,NA,Notebooks Expert
"Pella, Iowa, United States",7,132,31,607,114,NA,Notebooks Master
"Kolkata, West Bengal, India",5,3,59,792,112,NA,Notebooks Master
"Incheon, Incheon, South Korea",45,2,62,687,74,NA,Notebooks Master
"Stuttgart, Baden-Württemberg, Germany",2,3,18,186,587,NA,Datasets Expert
"Hamamatsu, Shizuoka, Japan",6,25,4,174,NA,NA,Competitions Expert
"Jaipur, Rajasthan, India",18,16,66,583,54,NA,Notebooks Grandmaster
"Nijmegen, Gelderland, Netherlands",21,66,46,162,132,NA,Notebooks Master
"New Delhi, Delhi, India",2,8,10,246,264,NA,Datasets Expert
"Philadelphia, Pennsylvania, United States",8,1,13,196,1372,NA,Notebooks Expert
"Seoul, Seoul, South Korea",16,6,90,654,9,NA,Notebooks Grandmaster
"Halden, Viken, Norway",4,6,15,257,126,NA,Notebooks Master
"Chennai, Tamil Nadu, India",4,4,16,179,226,NA,Datasets Expert
"Frome, England, United Kingdom",9,1,25,553,302,NA,Notebooks Master
"Mumbai, Maharashtra, India",3,20,29,327,704,NA,Datasets Expert
"London, Ontario, Canada",28,16,29,300,115,NA,Datasets Master
"Karachi, Sindh, Pakistan",NA,3,7,689,184,NA,Datasets Expert
"Granada, Andalusia, Spain",7,1,18,236,202,NA,Notebooks Master
NA,67,6,29,"2,266",463,NA,Competitions Master
"Bengaluru, Karnataka, India",1,4,5,210,1827,NA,Datasets Expert
"Mumbai, Maharashtra, India",4,4,11,391,186,NA,Notebooks Master
"Yokohama, Kanagawa, Japan",8,35,5,106,482,NA,Competitions Master
"São Paulo, State of São Paulo, Brazil",8,13,27,299,94,NA,Datasets Expert
"Hong Kong, Hong Kong",3,5,10,385,381,NA,Notebooks Master
"Islamabad, Islamabad Capital Territory, Pakistan",1,4,16,498,220,NA,Notebooks Master
"Surat, Gujarat, India",5,7,25,211,143,NA,Notebooks Master
"Montreal, Quebec, Canada",3,NA,12,340,750,NA,Notebooks Expert
"Bahawalpur, Punjab, Pakistan",NA,5,7,125,688,NA,Datasets Expert
"Amsterdam, North Holland, Netherlands",17,2,17,162,42,NA,Notebooks Expert
"Valparaíso, Valparaíso, Chile",9,2,12,122,1999,NA,Competitions Expert
NA,50,51,43,308,490,NA,Competitions Expert
"Changsha, Hunan, China",1,NA,18,429,288,NA,Notebooks Master
"New Delhi, Delhi, India",38,NA,9,187,1109,NA,Competitions Master
"Budapest, Hungary",6,NA,5,330,NA,NA,Discussion Expert
"Cork, County Cork, Ireland",16,30,25,242,655,NA,Datasets Expert
"Paris, Île-de-France, France",31,13,23,215,235,NA,Competitions Master
"Tokyo, Tokyo, Japan",22,54,12,289,606,NA,Competitions Master
"Jaipur, Rajasthan, India",4,3,22,"1,008",101,NA,Notebooks Master
"Tel Aviv-Yafo, Tel Aviv District, Israel",106,19,212,555,100,NA,Competitions Expert
"Mumbai, Maharashtra, India",12,7,24,383,155,NA,Notebooks Master
"Ankara, Ankara, Turkey",13,290,2,188,NA,NA,Competitions Expert
"Tokyo, Tokyo, Japan",35,20,111,271,73,NA,Notebooks Master
"Islamabad, Islamabad Capital Territory, Pakistan",6,3,6,188,1385,NA,Datasets Expert
"Munich, Bavaria, Germany",6,3,13,179,881,NA,Notebooks Expert
"Kolkata, West Bengal, India",NA,NA,9,218,1615,NA,Notebooks Expert
"Madrid, Community of Madrid, Spain",4,31,14,544,1316,NA,Datasets Grandmaster
NA,16,NA,2,252,NA,NA,Competitions Master
"Riga, Latvia",153,1,41,226,52,NA,Competitions Grandmaster
"Miami, Florida, United States",49,7,18,457,107,NA,Competitions Grandmaster
"Osaka, Osaka, Japan",NA,14,22,255,944,NA,Datasets Expert
NA,53,1,5,285,NA,NA,Competitions Master
"Heidelberg, Baden-Württemberg, Germany",17,4,7,257,141,NA,Competitions Expert
"İstanbul, İstanbul, Turkey",11,8,16,213,449,NA,Notebooks Expert
"Portland, Oregon, United States",7,NA,3,326,NA,NA,Competitions Expert
"Madrid, Community of Madrid, Spain",9,3,18,58,1671,NA,Competitions Expert
"Mumbai, Maharashtra, India",2,9,11,208,755,NA,Datasets Expert
"Mandi, Himachal Pradesh, India",1,9,16,270,808,NA,Datasets Expert
"Taipei, Taiwan",NA,NA,19,217,425,NA,Notebooks Expert
"Bengaluru, Karnataka, India",5,3,8,171,990,NA,Notebooks Expert
United States,8,NA,1,167,NA,NA,Discussion Expert
"Hyderabad, Telangana, India",91,14,20,463,1087,NA,Competitions Expert
NA,35,NA,3,89,NA,NA,Competitions Master
"Rourkela, Odisha, India",20,16,23,176,322,NA,Datasets Expert
,NA,NA,2,485,NA,NA,Discussion Expert
,5,2,10,241,1184,NA,Notebooks Expert
"Lahore, Punjab, Pakistan",NA,12,10,134,258,NA,Datasets Master
"Brussels, Brussels, Belgium",19,87,13,273,97,NA,Notebooks Master
"Jaipur, Rajasthan, India",1,NA,18,274,333,NA,Notebooks Expert
"Salvador, State of Bahia, Brazil",3,NA,6,253,NA,NA,Discussion Expert
"Perth, Western Australia, Australia",8,4,2,137,NA,NA,Discussion Expert
"Yokohama, Kanagawa, Japan",18,65,20,124,262,NA,Competitions Grandmaster
"Delhi, Delhi, India",27,56,8,142,465,NA,Competitions Master
"Passau, Bavaria, Germany",NA,6,6,240,401,NA,Datasets Expert
"Gurugram, Haryana, India",43,4,2,210,NA,NA,Competitions Expert
,3,NA,1,231,NA,NA,Discussion Expert
"Madrid, Community of Madrid, Spain",98,45,16,152,NA,NA,Competitions Master
"Milan, Lombardy, Italy",15,NA,8,154,1179,NA,Notebooks Expert
"Chattogram, Chittagong Division, Bangladesh",24,1,4,105,NA,NA,Competitions Expert
"Bengaluru, Karnataka, India",30,16,45,228,528,NA,Datasets Expert
"Rio de Janeiro, State of Rio de Janeiro, Brazil",10,5,14,120,1007,NA,Competitions Expert
NA,5,1,10,344,193,NA,Notebooks Master
"Hyderabad, Telangana, India",37,6,27,143,474,NA,Notebooks Master
Beit Hanina,25,14,1,112,NA,NA,Competitions Expert
"London, England, United Kingdom",42,NA,22,315,275,NA,Competitions Expert
"Coimbra, Coimbra District, Portugal",NA,NA,5,385,534,NA,Notebooks Expert
"Bhiwandi, Maharashtra, India",15,12,7,131,NA,NA,Discussion Expert
"Bengaluru, Karnataka, India",16,4,13,330,992,NA,Notebooks Expert
NA,10,1,3,134,NA,NA,Competitions Expert
"Chongqing, Chongqing, China",8,NA,7,100,NA,NA,Discussion Expert
"Mahabad, West Azerbaijan Province, Iran",2,4,11,220,1618,NA,Notebooks Expert
"Ulaanbaatar, Ulaanbaatar, Mongolia",14,1,1,191,NA,NA,Competitions Grandmaster
"Bengaluru, Karnataka, India",37,8,17,195,441,NA,Datasets Expert
"Tokyo, Tokyo, Japan",29,3,6,116,168,NA,Competitions Master
NA,17,17,16,160,310,NA,Competitions Expert
"Jaipur, Rajasthan, India",NA,1,11,615,120,NA,Notebooks Master
"Guangzhou, Guangdong Province, China",59,24,136,347,79,NA,Notebooks Master
"Tehran, Tehran Province, Iran",NA,14,17,236,NA,213,Notebooks Master
NA,3,NA,11,231,1869,NA,Notebooks Expert
"Baku, Azerbaijan",NA,5,1,164,NA,NA,Datasets Expert
"Mansoura, Dakahlia Governorate, Egypt",2,NA,8,274,908,NA,Notebooks Expert
"Tel Aviv-Yafo, Tel Aviv District, Israel",22,2,11,78,573,NA,Competitions Expert
"Asheville, North Carolina, United States",10,NA,NA,127,NA,NA,Competitions Expert
"Hyderabad, Telangana, India",9,21,52,281,7,NA,Notebooks Grandmaster
"Guwahati, Assam, India",15,NA,34,148,563,NA,Notebooks Expert
"Agra, Uttar Pradesh, India",NA,NA,4,119,2331,NA,Notebooks Expert
"Caraguatatuba, State of São Paulo, Brazil",NA,1,4,279,NA,NA,Discussion Expert
NA,3,NA,6,105,1181,NA,Notebooks Expert
"Pisa, Tuscany, Italy",NA,17,9,178,1469,NA,Datasets Expert
"Gurugram, Haryana, India",11,14,26,263,166,NA,Notebooks Master
"Tokyo, Tokyo, Japan",29,7,8,79,433,NA,Competitions Master
"Mumbai, Maharashtra, India",14,4,10,140,850,NA,Notebooks Expert
NA,50,12,13,220,1684,NA,Competitions Master
"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",NA,4,18,240,228,NA,Notebooks Master
"Bahawalpur, Punjab, Pakistan",1,4,7,77,994,NA,Datasets Expert
"Amsterdam, North Holland, Netherlands",2,8,42,745,197,NA,Notebooks Master
"Lahore, Punjab, Pakistan",NA,NA,8,223,506,NA,Notebooks Expert
"Bristol, England, United Kingdom",36,1,21,547,NA,NA,Competitions Master
"Gurugram, Haryana, India",20,45,21,700,441,NA,Discussion Master
"Faiyum, Faiyum Governorate, Egypt",3,NA,11,314,452,NA,Notebooks Expert
"Washington, District of Columbia, United States",18,2,19,230,389,NA,Competitions Expert
"Ahmedabad, Gujarat, India",1,14,13,243,512,NA,Datasets Master
Muzaffarabad,NA,6,5,100,1407,NA,Datasets Expert
NA,32,NA,NA,331,NA,NA,Discussion Expert
"Rio de Janeiro, State of Rio de Janeiro, Brazil",4,1,35,430,277,NA,Notebooks Master
"Taipei, Taiwan",17,18,11,421,437,NA,Competitions Master
"Moscow, Russia",15,1,26,328,115,NA,Notebooks Master
"Coimbatore, Tamil Nadu, India",NA,9,11,286,601,NA,Datasets Expert
"Bloomington, Indiana, United States",2,NA,20,699,160,NA,Notebooks Master
NA,NA,6,7,176,494,NA,Datasets Expert
"Navi Mumbai, Maharashtra, India",3,8,19,283,151,NA,Notebooks Master
"Najaf, Najaf Governorate, Iraq",15,66,50,224,541,NA,Competitions Expert
"Bengaluru, Karnataka, India",9,17,78,617,208,NA,Datasets Expert
"Parkville, Victoria, Australia",26,6,5,141,NA,NA,Competitions Expert
"Cairo, Cairo Governorate, Egypt",4,1,4,187,NA,NA,Discussion Expert
"Hyderabad, Telangana, India",3,NA,11,190,1244,NA,Notebooks Expert
"Greenville, South Carolina, United States",1,13,12,90,969,NA,Datasets Expert
"Kolkata, West Bengal, India",1,5,10,173,NA,681,Datasets Expert
"Bengaluru, Karnataka, India",2,4,14,152,530,NA,Datasets Expert
NA,48,NA,4,341,NA,NA,Competitions Master
"Bengaluru, Karnataka, India",3,NA,9,255,345,NA,Notebooks Expert
"Milan, Lombardy, Italy",16,NA,2,60,NA,NA,Competitions Master
"Dublin, County Dublin, Ireland",95,NA,6,317,NA,NA,Discussion Master
"Tokyo, Tokyo, Japan",53,9,98,228,118,NA,Competitions Master
"Ankara, Ankara, Turkey",22,8,13,85,374,NA,Datasets Expert
"Dhaka, Dhaka Division, Bangladesh",NA,27,48,338,320,NA,Notebooks Expert
United States,26,NA,1,532,NA,NA,Competitions Master
"Delhi, Delhi, India",13,6,34,232,653,NA,Datasets Expert
"Santa Cruz, California, United States",13,1,31,273,236,NA,Competitions Expert
"Fortaleza, State of Ceará, Brazil",13,21,109,"1,516",34,NA,Notebooks Master
"Uppsala, Uppsala County, Sweden",NA,9,29,328,455,NA,Notebooks Expert
NA,3,5,8,203,1114,NA,Datasets Expert
"Siloam Springs, Arkansas, United States",1,NA,2,184,NA,NA,Discussion Expert
"São Paulo, State of São Paulo, Brazil",24,3,2,116,NA,NA,Competitions Master
"Rotterdam, South Holland, Netherlands",NA,13,38,570,272,NA,Datasets Master
NA,29,4,15,128,251,NA,Notebooks Master
"Dhaka, Dhaka Division, Bangladesh",3,5,13,130,NA,964,Datasets Expert
"Oita, Oita, Japan",4,NA,1,165,NA,NA,Competitions Master
"Ho Chi Minh City, Ho Chi Minh City, Vietnam",43,5,2,88,NA,NA,Competitions Grandmaster
"Raleigh, North Carolina, United States",15,13,14,243,467,NA,Notebooks Expert
NA,7,1,7,128,1538,NA,Competitions Expert
"London, England, United Kingdom",6,NA,2,102,NA,NA,Competitions Expert
"Austin, Texas, United States",2,1,20,516,142,NA,Notebooks Master
"Thane, Maharashtra, India",8,7,33,374,154,NA,Notebooks Master
"Tehran, Tehran Province, Iran",NA,5,44,"1,079",136,NA,Notebooks Master
"Bristol, England, United Kingdom",7,2,1,96,NA,NA,Competitions Master
NA,NA,NA,8,221,328,NA,Notebooks Expert
"Bogor, West Java, Indonesia",14,4,29,414,307,NA,Datasets Expert
"Seattle, Washington, United States",8,4,9,112,1167,NA,Notebooks Expert
"Los Altos, California, United States",46,5,9,255,2456,NA,Competitions Grandmaster
"Onchan, Isle of Man",15,8,16,271,51,NA,Competitions Master
"Stockholm, Stockholm County, Sweden",81,52,1,432,NA,NA,Competitions Expert
"Helsinki, Finland",44,22,57,701,48,NA,Notebooks Master
"Lahore, Punjab, Pakistan",1,2,41,149,NA,NA,Discussion Expert
"Burdur, Burdur, Turkey",13,1,6,73,1346,NA,Notebooks Expert
"Coimbatore, Tamil Nadu, India",NA,NA,13,237,357,NA,Notebooks Master
NA,17,3,53,159,NA,410,Notebooks Expert
"Shanghai, Shanghai, China",10,19,4,144,NA,NA,Competitions Expert
NA,6,NA,NA,87,NA,NA,Competitions Expert
"Paris, Île-de-France, France",8,15,23,471,225,NA,Competitions Expert
"Saint Petersburg, Russia",22,13,25,437,59,NA,Notebooks Grandmaster
"Hydra, Algiers Province, Algeria",2,NA,5,204,NA,NA,Discussion Expert
"Bengaluru, Karnataka, India",1,9,14,216,NA,501,Notebooks Expert
"Erlangen, Bavaria, Germany",1,NA,5,167,1424,NA,Notebooks Expert
"Manchester, England, United Kingdom",21,17,23,155,858,NA,Competitions Expert
"Tel Aviv-Yafo, Tel Aviv District, Israel",1,21,53,437,58,NA,Notebooks Master
"Jaipur, Rajasthan, India",NA,5,21,651,128,NA,Notebooks Master
"Abadan, Khuzestan Province, Iran",NA,21,29,232,507,NA,Datasets Expert
